time_ms	current_mA	power_mW
129444	49.00	246.00
129446	49.20	250.00
129449	49.90	252.00
129451	49.10	246.00
129453	48.80	246.00
129455	47.80	240.00
129458	49.50	250.00
129460	49.70	250.00
129462	49.40	240.00
129465	49.00	246.00
129467	49.00	246.00
129469	49.60	250.00
129471	47.80	250.00
129474	49.60	250.00
129476	49.40	250.00
129478	47.80	240.00
129481	50.00	252.00
129483	48.50	242.00
129485	49.00	246.00
129488	49.20	250.00
129490	49.00	246.00
129492	49.80	250.00
129494	48.30	252.00
129497	49.10	250.00
129499	48.30	250.00
129501	49.60	246.00
129504	49.60	250.00
129506	48.00	242.00
129508	49.00	246.00
129510	49.40	250.00
129513	49.20	250.00
129515	49.30	250.00
129517	48.80	246.00
129520	49.60	250.00
129522	47.90	250.00
129524	49.80	246.00
129526	49.30	250.00
129529	48.80	240.00
129531	49.30	250.00
129533	49.50	250.00
129536	49.40	250.00
129538	49.60	250.00
129540	49.10	246.00
129543	49.50	250.00
129545	48.00	242.00
129547	49.10	246.00
129549	49.10	246.00
129552	49.00	240.00
129554	49.20	252.00
129556	49.80	250.00
129559	49.40	250.00
129561	49.20	250.00
129563	49.10	246.00
129565	49.40	250.00
129568	47.70	240.00
129570	49.50	250.00
129572	48.80	246.00
129575	49.30	250.00
129577	50.00	252.00
129579	49.50	250.00
129581	49.40	246.00
129584	47.50	250.00
129586	49.00	250.00
129588	48.80	250.00
129591	47.90	242.00
129593	48.90	246.00
129595	49.00	246.00
129598	49.50	250.00
129600	49.80	250.00
129602	49.50	250.00
129604	48.90	246.00
129607	48.00	242.00
129609	49.50	250.00
129611	48.10	250.00
129614	49.40	246.00
129616	49.30	250.00
129618	48.60	246.00
129620	49.90	252.00
129623	49.40	250.00
129625	48.90	246.00
129627	49.10	246.00
129630	48.10	242.00
129632	49.70	250.00
129634	48.00	242.00
129636	49.30	242.00
129639	49.40	250.00
129641	49.40	246.00
129643	49.50	250.00
129646	48.50	250.00
129648	49.00	246.00
129650	49.10	246.00
129653	49.40	250.00
129655	49.80	250.00
129657	48.00	242.00
129659	49.50	250.00
129662	49.50	250.00
129664	49.60	250.00
129666	49.20	250.00
129669	48.60	246.00
129671	49.10	246.00
129673	47.70	252.00
129675	49.70	246.00
129678	49.50	250.00
129680	47.70	240.00
129682	49.20	250.00
129685	49.70	250.00
129687	49.20	250.00
129689	49.30	250.00
129691	49.20	250.00
129694	49.70	250.00
129696	48.30	250.00
129698	49.60	250.00
129701	49.20	246.00
129703	49.20	240.00
129705	49.40	250.00
129708	48.90	246.00
129710	49.30	250.00
129712	49.20	250.00
129714	49.50	250.00
129717	50.00	252.00
129719	47.80	240.00
129721	49.40	250.00
129724	48.40	250.00
129726	49.30	240.00
129728	49.50	250.00
129730	49.20	242.00
129733	49.50	246.00
129735	49.40	250.00
129737	49.50	250.00
129740	49.80	250.00
129742	48.30	242.00
129744	48.80	246.00
129746	47.70	240.00
129749	50.00	252.00
129751	49.40	250.00
129753	49.30	242.00
129756	49.10	250.00
129758	48.80	250.00
129760	49.60	252.00
129763	48.10	250.00
129765	48.50	242.00
129767	49.40	250.00
129769	47.70	240.00
129772	49.60	250.00
129774	49.40	250.00
129776	49.10	246.00
129779	49.50	250.00
129781	49.00	246.00
129783	49.90	250.00
129785	47.60	250.00
129788	49.10	246.00
129790	49.20	250.00
129792	48.00	242.00
129795	49.70	250.00
129797	49.80	250.00
129799	49.60	250.00
129801	49.20	250.00
129804	49.50	250.00
129806	49.40	250.00
129808	47.30	240.00
129811	49.40	246.00
129813	48.80	250.00
129815	49.60	240.00
129818	49.60	250.00
129820	49.20	246.00
129822	49.30	250.00
129824	49.50	250.00
129827	49.20	250.00
129829	49.60	250.00
129831	47.50	240.00
129834	49.40	250.00
129836	49.00	246.00
129838	49.30	250.00
129840	49.50	250.00
129843	49.30	242.00
129845	49.50	250.00
129847	48.60	246.00
129850	49.20	246.00
129852	48.90	246.00
129854	48.70	246.00
129856	50.00	252.00
129859	48.10	242.00
129861	49.50	250.00
129863	49.20	246.00
129866	49.10	246.00
129868	49.80	250.00
129870	48.90	246.00
129873	49.30	246.00
129875	48.00	250.00
129877	49.50	250.00
129879	49.70	250.00
129882	47.90	242.00
129884	48.60	246.00
129886	49.00	246.00
129889	49.60	250.00
129891	49.50	250.00
129893	49.20	250.00
129895	49.00	246.00
129898	48.30	250.00
129900	50.00	246.00
129902	49.30	250.00
129905	49.30	240.00
129907	49.10	250.00
129909	49.50	250.00
129911	49.60	250.00
129914	49.40	250.00
129916	48.70	246.00
129918	49.40	250.00
129921	48.00	242.00
129923	49.50	250.00
129925	49.00	246.00
129928	48.90	240.00
129930	49.10	250.00
129932	49.20	250.00
129934	49.80	250.00
129937	47.80	250.00
129939	49.20	250.00
129941	49.60	250.00
129944	47.70	240.00
129946	49.20	250.00
129948	49.00	246.00
129950	49.30	250.00
129953	49.40	250.00
129955	49.60	250.00
129957	49.60	250.00
129960	47.60	250.00
129962	49.50	250.00
129964	48.90	250.00
129966	47.70	240.00
129969	49.40	250.00
129971	49.10	246.00
129973	49.30	250.00
129976	49.70	250.00
129978	49.50	250.00
129980	49.40	250.00
129983	47.80	240.00
129985	49.20	250.00
129987	49.20	250.00
129989	49.30	240.00
129992	49.00	246.00
129994	49.20	246.00
129996	49.70	250.00
129999	49.60	250.00
130001	49.50	250.00
130003	49.30	250.00
130005	47.90	242.00
130008	49.90	252.00
130010	48.00	242.00
130012	49.40	250.00
130015	49.30	250.00
130017	49.50	246.00
130019	50.10	252.00
130021	48.70	250.00
130024	49.10	246.00
130026	49.20	250.00
130028	48.50	242.00
130031	49.60	250.00
130033	48.50	242.00
130035	49.30	250.00
130038	49.40	250.00
130040	49.90	252.00
130042	49.60	250.00
130044	48.30	250.00
130047	49.30	246.00
130049	47.90	250.00
130051	49.70	246.00
130054	49.30	250.00
130056	47.70	240.00
130058	49.80	250.00
130060	49.10	246.00
130063	49.40	250.00
130065	49.10	246.00
130067	48.30	242.00
130070	49.40	250.00
130072	47.90	250.00
130074	49.30	250.00
130076	49.60	250.00
130079	49.20	240.00
130081	49.40	250.00
130083	49.70	250.00
130086	49.30	250.00
130088	49.00	246.00
130090	48.90	246.00
130093	49.50	250.00
130095	48.20	242.00
130097	49.70	250.00
130099	49.30	250.00
130102	49.50	240.00
130104	49.30	250.00
130106	49.30	246.00
130109	49.20	250.00
130111	47.30	250.00
130113	49.00	246.00
130115	50.00	252.00
130118	47.90	242.00
130120	49.40	250.00
130122	48.70	246.00
130125	48.90	246.00
130127	49.90	252.00
130129	49.20	250.00
130131	49.00	246.00
130134	48.00	250.00
130136	49.30	250.00
130138	48.90	250.00
130141	49.60	242.00
130143	49.30	250.00
130145	48.30	242.00
130148	49.60	250.00
130150	49.30	250.00
130152	49.40	250.00
130154	49.40	250.00
130157	48.70	246.00
130159	50.00	252.00
130161	48.30	250.00
130164	49.50	242.00
130166	49.10	246.00
130168	49.20	242.00
130170	49.50	250.00
130173	49.70	250.00
130175	48.80	246.00
130177	49.50	250.00
130180	49.70	250.00
130182	49.50	250.00
130184	47.80	240.00
130186	49.20	250.00
130189	49.30	250.00
130191	49.50	242.00
130193	49.40	250.00
130196	49.50	246.00
130198	49.40	250.00
130200	49.50	250.00
130203	49.20	250.00
130205	49.40	250.00
130207	47.10	236.00
130209	49.20	250.00
130212	49.50	250.00
130214	49.70	250.00
130216	49.80	250.00
130219	48.80	250.00
130221	49.60	250.00
130223	48.00	250.00
130225	49.10	250.00
130228	49.10	246.00
130230	47.40	240.00
130232	49.60	250.00
130235	49.40	250.00
130237	49.40	250.00
130239	49.30	250.00
130241	49.30	250.00
130244	49.10	246.00
130246	47.80	240.00
130248	49.20	250.00
130251	48.50	250.00
130253	49.40	240.00
130255	49.60	252.00
130258	48.70	246.00
130260	49.80	250.00
130262	49.40	250.00
130264	49.10	246.00
130267	49.90	252.00
130269	48.00	242.00
130271	49.10	246.00
130274	48.00	242.00
130276	49.60	246.00
130278	49.90	250.00
130280	49.50	242.00
130283	49.20	250.00
130285	48.60	246.00
130287	49.50	250.00
130290	49.20	250.00
130292	48.70	246.00
130294	49.50	250.00
130296	48.00	242.00
130299	49.70	250.00
130301	49.60	250.00
130303	49.60	250.00
130306	49.30	246.00
130308	48.40	250.00
130310	49.40	250.00
130313	47.70	250.00
130315	49.30	246.00
130317	49.50	250.00
130319	48.00	242.00
130322	49.50	250.00
130324	49.30	250.00
130326	49.20	250.00
130329	49.30	250.00
130331	49.70	250.00
130333	49.40	250.00
130335	48.10	246.00
130338	49.30	250.00
130340	49.40	250.00
130342	49.80	242.00
130345	49.40	250.00
130347	48.60	246.00
130349	49.10	246.00
130351	49.50	250.00
130354	49.40	250.00
130356	49.70	250.00
130358	47.90	242.00
130361	49.70	250.00
130363	48.80	250.00
130365	49.10	242.00
130368	49.20	246.00
130370	49.00	242.00
130372	49.30	246.00
130374	50.00	252.00
130377	49.70	250.00
130379	49.40	250.00
130381	48.60	246.00
130384	49.40	250.00
130386	47.80	240.00
130388	49.30	250.00
130390	48.80	246.00
130393	49.10	242.00
130395	49.90	250.00
130397	48.80	250.00
130400	49.70	250.00
130402	47.70	250.00
130404	48.90	246.00
130406	49.60	250.00
130409	47.60	240.00
130411	48.90	246.00
130413	49.40	250.00
130416	49.30	250.00
130418	50.20	252.00
130420	49.20	250.00
130423	49.00	246.00
130425	47.40	246.00
130427	49.00	250.00
130429	49.50	250.00
130432	49.50	242.00
130434	49.30	250.00
130436	49.30	250.00
130439	49.80	250.00
130441	49.30	250.00
130443	49.30	250.00
130445	49.20	250.00
130448	47.50	240.00
130450	49.50	250.00
130452	48.70	250.00
130455	49.30	240.00
130457	49.50	250.00
130459	49.50	246.00
130461	49.40	250.00
130464	49.30	250.00
130466	48.70	246.00
130468	49.30	250.00
130471	48.50	246.00
130473	49.70	250.00
130475	48.20	242.00
130478	49.40	250.00
130480	49.40	250.00
130482	49.80	242.00
130484	49.10	250.00
130487	48.10	246.00
130489	49.30	246.00
130491	49.40	250.00
130494	48.70	246.00
130496	49.30	250.00
130498	47.70	240.00
130500	49.20	250.00
130503	49.60	250.00
130505	49.40	250.00
130507	49.30	250.00
130510	48.30	250.00
130512	49.00	250.00
130514	48.20	252.00
130516	49.20	246.00
130519	49.30	250.00
130521	47.60	240.00
130523	49.10	246.00
130526	49.60	250.00
130528	49.20	250.00
130530	49.00	246.00
130533	49.00	246.00
130535	49.80	252.00
130537	48.00	242.00
130539	49.70	250.00
130542	49.10	250.00
130544	49.50	240.00
130546	49.60	250.00
130549	48.80	246.00
130551	48.90	246.00
130553	49.20	250.00
130555	49.10	246.00
130558	49.90	252.00
130560	48.00	242.00
130562	48.90	246.00
130565	48.10	242.00
130567	49.00	242.00
130569	49.60	250.00
130571	49.30	242.00
130574	49.00	250.00
130576	48.40	250.00
130578	50.20	252.00
130581	49.40	250.00
130583	48.50	246.00
130585	49.20	250.00
130588	47.90	242.00
130590	49.60	250.00
130592	49.40	250.00
130594	49.20	250.00
130597	49.70	250.00
130599	48.70	252.00
130601	49.90	250.00
130604	47.90	250.00
130606	49.00	242.00
130608	49.00	246.00
130610	48.00	242.00
130613	49.30	250.00
130615	49.20	250.00
130617	49.60	250.00
130620	49.50	250.00
130622	49.80	252.00
130624	49.10	250.00
130626	47.90	246.00
130629	49.40	246.00
130631	49.20	250.00
130633	49.50	242.00
130636	49.70	250.00
130638	49.30	250.00
130640	49.30	250.00
130643	49.70	250.00
130645	49.20	250.00
130647	49.20	250.00
130649	47.40	240.00
130652	49.20	250.00
130654	49.30	250.00
130656	49.60	242.00
130659	49.70	246.00
130661	49.10	246.00
130663	49.50	250.00
130665	49.40	250.00
130668	49.30	250.00
130670	49.00	246.00
130672	47.60	240.00
130675	50.10	252.00
130677	49.00	246.00
130679	49.50	250.00
130681	49.30	250.00
130684	49.50	240.00
130686	49.40	250.00
130688	48.40	250.00
130691	49.30	250.00
130693	47.70	250.00
130695	48.50	242.00
130698	49.70	250.00
130700	48.00	242.00
130702	49.30	250.00
130704	49.50	250.00
130707	49.20	250.00
130709	49.50	250.00
130711	48.90	246.00
130714	48.90	250.00
130716	47.80	250.00
130718	49.70	250.00
130720	49.80	250.00
130723	47.60	240.00
130725	49.10	246.00
130727	49.10	246.00
130730	49.20	246.00
130732	49.40	250.00
130734	49.00	246.00
130736	49.40	250.00
130739	47.90	242.00
130741	49.90	250.00
130743	49.60	250.00
130746	48.70	240.00
130748	49.10	250.00
130750	49.00	246.00
130753	49.60	250.00
130755	49.50	250.00
130757	49.20	250.00
130759	49.50	250.00
130762	48.10	242.00
130764	49.20	250.00
130766	48.50	242.00
130769	49.00	246.00
130771	49.20	250.00
130773	49.60	242.00
130775	49.50	250.00
130778	48.10	250.00
130780	49.20	250.00
130782	49.60	250.00
130785	48.40	242.00
130787	49.10	246.00
130789	47.60	240.00
130791	49.10	246.00
130794	49.90	252.00
130796	49.70	250.00
130798	49.80	250.00
130801	48.70	250.00
130803	49.30	250.00
130805	48.50	250.00
130808	49.30	246.00
130810	49.10	246.00
130812	47.50	240.00
130814	49.70	250.00
130817	49.60	250.00
130819	49.20	250.00
130821	49.20	250.00
130824	49.00	246.00
130826	49.70	250.00
130828	47.60	250.00
130830	49.40	246.00
130833	48.80	250.00
130835	49.40	240.00
130837	50.20	250.00
130840	49.80	250.00
130842	49.00	246.00
130844	49.10	246.00
130846	48.80	246.00
130849	49.50	250.00
130851	47.70	240.00
130853	48.90	246.00
130856	49.50	250.00
130858	49.50	242.00
130860	49.50	250.00
130863	49.40	246.00
130865	48.80	246.00
130867	47.80	246.00
130869	49.50	250.00
130872	49.50	250.00
130874	47.40	240.00
130876	49.50	250.00
130879	48.50	242.00
130881	49.70	250.00
130883	49.60	250.00
130885	49.00	246.00
130888	49.40	246.00
130890	47.50	250.00
130892	49.70	250.00
130895	48.40	250.00
130897	48.00	242.00
130899	49.40	250.00
130901	48.80	246.00
130904	49.20	250.00
130906	49.10	246.00
130908	49.00	246.00
130911	49.30	250.00
130913	48.60	246.00
130915	49.40	250.00
130918	48.00	246.00
130920	49.40	242.00
130922	49.40	250.00
130924	49.60	242.00
130927	49.20	250.00
130929	49.00	246.00
130931	49.10	246.00
130934	50.00	252.00
130936	49.30	250.00
130938	49.50	250.00
130940	48.00	242.00
130943	49.40	250.00
130945	49.50	250.00
130947	49.40	240.00
130950	49.20	246.00
130952	49.00	250.00
130954	49.90	252.00
130956	49.50	250.00
130959	49.40	250.00
130961	49.00	246.00
130963	47.50	240.00
130966	49.80	250.00
130968	49.30	250.00
130970	49.40	250.00
130973	48.90	246.00
130975	49.50	250.00
130977	50.00	252.00
130979	48.00	250.00
130982	49.50	246.00
130984	49.20	250.00
130986	47.40	240.00
130989	49.20	250.00
130991	48.80	246.00
130993	49.00	246.00
130995	49.60	250.00
130998	49.60	250.00
131000	49.70	250.00
131002	47.80	250.00
131005	49.00	246.00
131007	47.90	246.00
131009	49.50	242.00
131011	49.20	250.00
131014	48.00	242.00
131016	49.60	250.00
131018	49.50	250.00
131021	49.50	250.00
131023	49.20	250.00
131025	47.50	240.00
131028	49.20	250.00
131030	47.80	240.00
131032	49.30	242.00
131034	49.30	250.00
131037	48.90	242.00
131039	49.50	250.00
131041	48.70	252.00
131044	49.30	250.00
131046	49.30	250.00
131048	48.60	246.00
131050	49.40	250.00
131053	48.30	242.00
131055	49.60	250.00
131057	49.30	250.00
131060	49.40	242.00
131062	49.30	252.00
131064	49.50	246.00
131066	49.20	246.00
131069	47.30	246.00
131071	48.80	246.00
131073	49.70	250.00
131076	48.00	242.00
131078	49.80	252.00
131080	49.20	250.00
131083	49.50	250.00
131085	49.50	250.00
131087	49.00	246.00
131089	49.20	246.00
131092	47.50	246.00
131094	49.50	250.00
131096	49.80	250.00
131099	49.50	242.00
131101	49.10	246.00
131103	48.80	246.00
131105	49.50	250.00
131108	49.30	250.00
131110	49.00	246.00
131112	48.80	246.00
131115	47.70	240.00
131117	50.00	252.00
131119	48.60	250.00
131121	49.30	240.00
131124	49.30	250.00
131126	49.30	242.00
131128	49.60	250.00
131131	49.30	250.00
131133	48.90	246.00
131135	49.60	250.00
131138	48.50	246.00
131140	49.50	250.00
131142	48.00	242.00
131144	48.90	246.00
131147	49.10	246.00
131149	49.40	242.00
131151	49.20	250.00
131154	49.00	250.00
131156	49.10	250.00
131158	50.00	252.00
131160	49.50	250.00
131163	49.40	250.00
131165	47.10	236.00
131167	49.20	250.00
131170	49.30	250.00
131172	49.60	250.00
131174	49.20	250.00
131176	49.10	250.00
131179	49.70	250.00
131181	48.00	250.00
131183	49.50	250.00
131186	49.20	250.00
131188	47.70	240.00
131190	49.30	250.00
131193	49.60	250.00
131195	49.30	250.00
131197	49.40	250.00
131199	49.60	250.00
131202	49.50	250.00
131204	48.00	242.00
131206	49.40	246.00
131209	48.60	246.00
131211	49.20	240.00
131213	49.00	250.00
131215	49.90	246.00
131218	49.40	250.00
131220	49.30	250.00
131222	49.30	250.00
131225	49.50	250.00
131227	47.60	240.00
131229	49.20	250.00
131231	48.30	242.00
131234	49.40	242.00
131236	49.60	250.00
131238	49.40	242.00
131241	49.10	250.00
131243	47.90	250.00
131245	49.30	250.00
131248	49.60	250.00
131250	47.90	242.00
131252	48.80	246.00
131254	48.10	242.00
131257	50.00	252.00
131259	49.30	250.00
131261	49.40	250.00
131264	49.30	246.00
131266	48.70	250.00
131268	49.70	250.00
131270	47.70	250.00
131273	49.20	246.00
131275	49.40	250.00
131277	48.10	242.00
131280	49.60	250.00
131282	49.30	250.00
131284	49.00	246.00
131286	49.20	250.00
131289	49.00	246.00
131291	49.20	250.00
131293	47.80	246.00
131296	49.00	246.00
131298	49.30	250.00
131300	49.80	242.00
131303	49.40	250.00
131305	48.80	246.00
131307	49.20	250.00
131309	49.20	246.00
131312	49.40	250.00
131314	49.40	250.00
131316	47.20	236.00
131319	49.40	250.00
131321	49.70	250.00
131323	49.40	240.00
131325	48.80	250.00
131328	48.50	246.00
131330	49.30	250.00
131332	49.90	252.00
131335	49.40	250.00
131337	49.10	246.00
131339	47.70	240.00
131341	49.60	250.00
131344	49.00	246.00
131346	49.30	250.00
131348	48.80	246.00
131351	49.10	242.00
131353	49.00	250.00
131355	48.70	250.00
131358	49.50	250.00
131360	48.00	250.00
131362	48.40	242.00
131364	49.60	250.00
131367	47.90	242.00
131369	49.30	250.00
131371	49.40	250.00
131374	49.30	250.00
131376	49.70	250.00
131378	49.20	250.00
131380	49.30	246.00
131383	47.80	250.00
131385	49.10	250.00
131387	49.80	250.00
131390	49.40	242.00
131392	49.10	246.00
131394	49.10	246.00
131396	49.90	252.00
131399	49.60	250.00
131401	49.20	250.00
131403	49.00	246.00
131406	47.50	240.00
131408	49.70	250.00
131410	49.50	250.00
131413	49.40	236.00
131415	49.50	250.00
131417	49.20	250.00
131419	49.90	252.00
131422	49.10	246.00
131424	48.80	246.00
131426	49.10	246.00
131429	47.80	240.00
131431	49.20	250.00
131433	48.90	246.00
131435	49.40	250.00
131438	49.30	250.00
131440	49.40	250.00
131442	49.70	250.00
131445	47.70	246.00
131447	49.10	250.00
131449	49.10	246.00
131451	48.30	242.00
131454	49.20	250.00
131456	48.00	242.00
131458	49.50	250.00
131461	49.70	250.00
131463	49.40	250.00
131465	49.40	250.00
131468	48.10	246.00
131470	49.20	250.00
131472	48.40	250.00
131474	49.40	246.00
131477	49.40	246.00
131479	48.10	242.00
131481	49.10	246.00
131484	49.50	250.00
131486	49.30	250.00
131488	49.00	246.00
131490	48.80	246.00
131493	49.50	250.00
131495	48.10	242.00
131497	49.60	250.00
131500	49.20	250.00
131502	49.70	242.00
131504	49.70	250.00
131506	49.00	246.00
131509	49.30	250.00
131511	49.10	246.00
131513	49.00	246.00
131516	49.80	252.00
131518	48.00	242.00
131520	49.30	250.00
131523	49.50	250.00
131525	49.20	250.00
131527	49.70	250.00
131529	49.10	250.00
131532	49.00	250.00
131534	47.80	250.00
131536	49.60	250.00
131539	49.80	250.00
131541	47.70	240.00
131543	49.40	250.00
131545	49.00	246.00
131548	50.10	252.00
131550	49.10	246.00
131552	48.90	246.00
131555	49.30	250.00
131557	47.70	250.00
131559	50.30	250.00
131561	49.30	250.00
131564	49.30	240.00
131566	49.00	246.00
131568	49.00	246.00
131571	49.30	250.00
131573	49.20	250.00
131575	49.30	250.00
131578	49.60	250.00
131580	48.60	246.00
131582	49.10	246.00
131584	48.40	246.00
131587	49.10	242.00
131589	49.40	250.00
131591	49.40	242.00
131594	49.30	250.00
131596	49.20	250.00
131598	49.50	250.00
131600	50.00	252.00
131603	48.50	246.00
131605	49.10	246.00
131607	47.40	240.00
131610	49.00	246.00
131612	49.40	250.00
131614	49.40	242.00
131616	49.90	246.00
131619	48.80	250.00
131621	49.70	250.00
131623	49.90	252.00
131626	49.00	246.00
131628	48.90	246.00
131630	47.70	240.00
131633	49.60	250.00
131635	49.90	252.00
131637	49.60	250.00
131639	49.10	246.00
131642	49.40	250.00
131644	49.80	250.00
131646	47.90	250.00
131649	49.10	246.00
131651	48.60	250.00
131653	47.60	240.00
131655	49.70	250.00
131658	49.20	250.00
131660	49.30	250.00
131662	49.40	250.00
131665	49.20	250.00
131667	49.40	250.00
131669	47.50	240.00
131671	49.00	246.00
131674	48.60	250.00
131676	49.50	246.00
131678	49.80	250.00
131681	49.40	246.00
131683	49.30	250.00
131685	49.40	250.00
131688	49.40	250.00
131690	49.20	250.00
131692	48.40	242.00
131694	49.50	250.00
131697	48.10	242.00
131699	49.80	250.00
131701	49.50	250.00
131704	49.30	240.00
131706	49.10	250.00
131708	48.80	250.00
131710	49.50	250.00
131713	49.20	250.00
131715	49.10	246.00
131717	49.20	250.00
131720	48.30	242.00
131722	49.90	252.00
131724	49.20	250.00
131726	49.00	246.00
131729	49.10	250.00
131731	49.10	250.00
131733	49.20	250.00
131736	48.10	246.00
131738	49.80	246.00
131740	49.60	250.00
131743	48.00	242.00
131745	49.30	250.00
131747	48.90	246.00
131749	49.40	250.00
131752	49.60	250.00
131754	49.30	250.00
131756	49.60	250.00
131759	47.40	250.00
131761	49.30	250.00
131763	49.80	252.00
131765	49.20	240.00
131768	49.20	246.00
131770	48.80	246.00
131772	49.30	250.00
131775	49.60	250.00
131777	49.30	250.00
131779	49.10	246.00
131781	48.00	242.00
131784	49.40	250.00
131786	48.90	246.00
131788	49.20	242.00
131791	48.80	250.00
131793	49.00	242.00
131795	49.50	250.00
131798	49.60	250.00
131800	49.00	246.00
131802	49.50	250.00
131804	48.30	242.00
131807	49.70	250.00
131809	47.90	242.00
131811	48.70	246.00
131814	49.50	250.00
131816	49.30	242.00
131818	50.00	250.00
131820	49.10	250.00
131823	49.00	246.00
131825	47.70	250.00
131827	49.10	246.00
131830	49.00	246.00
131832	47.60	240.00
131834	49.40	250.00
131836	49.40	250.00
131839	49.60	250.00
131841	49.60	250.00
131843	48.90	246.00
131846	49.30	246.00
131848	47.60	250.00
131850	49.60	246.00
131853	49.40	250.00
131855	49.00	240.00
131857	49.60	250.00
131859	50.20	252.00
131862	49.50	250.00
131864	49.30	250.00
131866	48.90	246.00
131869	48.80	246.00
131871	47.90	242.00
131873	49.40	250.00
131875	49.50	250.00
131878	49.30	240.00
131880	49.40	250.00
131882	49.70	250.00
131885	49.70	250.00
131887	49.00	246.00
131889	49.00	246.00
131891	49.60	250.00
131894	47.80	240.00
131896	49.20	250.00
131898	49.30	250.00
131901	49.40	250.00
131903	49.80	250.00
131905	49.20	246.00
131908	49.30	246.00
131910	47.50	250.00
131912	49.00	250.00
131914	49.80	250.00
131917	47.90	242.00
131919	49.20	250.00
131921	48.50	242.00
131924	49.50	250.00
131926	49.40	250.00
131928	49.30	250.00
131930	48.80	246.00
131933	48.00	250.00
131935	49.80	252.00
131937	49.00	250.00
131940	49.50	240.00
131942	49.00	250.00
131944	48.40	242.00
131946	49.20	250.00
131949	49.30	250.00
131951	48.80	246.00
131953	49.60	250.00
131956	48.00	242.00
131958	50.00	252.00
131960	48.40	242.00
131963	49.20	242.00
131965	49.00	246.00
131967	49.30	242.00
131969	49.40	250.00
131972	48.20	250.00
131974	49.40	250.00
131976	49.40	250.00
131979	49.10	246.00
131981	49.50	250.00
131983	47.50	240.00
131985	49.30	250.00
131988	49.10	246.00
131990	49.50	240.00
131992	49.60	250.00
131995	48.60	246.00
131997	49.30	250.00
131999	47.70	252.00
132001	49.40	250.00
132004	49.30	250.00
132006	47.50	240.00
132008	49.40	250.00
132011	49.50	250.00
132013	49.30	250.00
132015	49.70	250.00
132018	49.30	250.00
132020	49.40	252.00
132022	48.30	250.00
132024	49.60	246.00
132027	48.90	246.00
132029	49.40	240.00
132031	49.60	250.00
132034	49.00	246.00
132036	49.60	250.00
132038	49.10	246.00
132040	49.30	250.00
132043	49.80	250.00
132045	47.80	240.00
132047	49.30	250.00
132050	48.10	250.00
132052	49.30	240.00
132054	49.60	250.00
132056	49.70	242.00
132059	49.20	250.00
132061	49.60	250.00
132063	49.60	250.00
132066	49.40	250.00
132068	48.00	242.00
132070	48.90	246.00
132073	47.80	240.00
132075	50.00	252.00
132077	49.70	250.00
132079	49.70	242.00
132082	49.00	250.00
132084	48.70	246.00
132086	49.40	250.00
132089	49.40	250.00
132091	48.60	246.00
132093	49.30	250.00
132095	47.90	242.00
132098	49.90	252.00
132100	49.50	250.00
132102	49.10	246.00
132105	49.00	246.00
132107	49.30	252.00
132109	49.30	250.00
132111	47.70	250.00
132114	49.00	250.00
132116	49.40	250.00
132118	48.40	242.00
132121	49.30	250.00
132123	49.10	246.00
132125	49.50	250.00
132128	48.90	246.00
132130	49.70	250.00
132132	49.30	250.00
132134	47.50	240.00
132137	49.30	250.00
132139	48.90	252.00
132141	50.10	240.00
132144	49.60	250.00
132146	48.70	242.00
132148	49.30	250.00
132150	49.60	250.00
132153	49.10	246.00
132155	49.40	250.00
132157	47.90	242.00
132160	49.50	250.00
132162	48.80	246.00
132164	49.40	242.00
132166	49.10	246.00
132169	49.00	242.00
132171	49.20	250.00
132173	48.10	250.00
132176	49.20	250.00
132178	49.40	250.00
132180	48.10	242.00
132183	49.90	252.00
132185	48.10	242.00
132187	49.30	250.00
132189	48.90	246.00
132192	49.30	250.00
132194	49.90	250.00
132196	49.10	250.00
132199	49.70	250.00
132201	48.00	250.00
132203	49.80	246.00
132205	49.30	250.00
132208	47.50	240.00
132210	49.00	246.00
132212	49.30	250.00
132215	49.70	250.00
132217	49.50	250.00
132219	49.20	250.00
132221	49.20	250.00
132224	47.70	250.00
132226	49.40	250.00
132228	49.40	250.00
132231	49.30	236.00
132233	49.10	250.00
132235	49.20	250.00
132238	49.90	252.00
132240	49.70	250.00
132242	48.90	246.00
132244	49.00	246.00
132247	47.60	240.00
132249	49.20	250.00
132251	48.70	246.00
132254	49.10	240.00
132256	49.50	250.00
132258	49.90	250.00
132260	49.80	250.00
132263	49.10	246.00
132265	49.00	246.00
132267	49.00	246.00
132270	48.00	242.00
132272	49.30	250.00
132274	48.50	242.00
132276	49.70	250.00
132279	49.70	250.00
132281	49.70	242.00
132283	49.60	250.00
132286	47.50	246.00
132288	49.20	246.00
132290	48.00	250.00
132293	48.40	242.00
132295	49.90	252.00
132297	48.00	242.00
132299	49.60	250.00
132302	50.00	252.00
132304	49.30	250.00
132306	48.70	246.00
132309	48.70	246.00
132311	49.40	250.00
132313	48.10	250.00
132315	49.40	250.00
132318	49.20	250.00
132320	49.40	242.00
132322	49.60	250.00
132325	49.10	246.00
132327	49.30	250.00
132329	49.00	246.00
132331	49.00	246.00
132334	49.70	250.00
132336	48.00	242.00
132338	49.50	250.00
132341	49.40	250.00
132343	49.60	242.00
132345	49.40	246.00
132348	49.40	246.00
132350	49.10	246.00
132352	49.10	246.00
132354	50.00	252.00
